,4. close
2019-12-20,1351.22
2019-12-23,1350.63
2019-12-24,1344.43
2019-12-26,1362.47
2019-12-27,1354.64
2019-12-30,1339.71
2019-12-31,1339.39
2020-01-02,1368.68
2020-01-03,1361.52
2020-01-06,1397.81
2020-01-07,1395.11
2020-01-08,1405.04
2020-01-09,1419.79
2020-01-10,1428.96
2020-01-13,1440.03
2020-01-14,1430.59
2020-01-15,1439.2
2020-01-16,1450.16
2020-01-17,1479.52
2020-01-21,1482.25
2020-01-22,1483.87
2020-01-23,1484.69
2020-01-24,1466.17
2020-01-27,1431.73
2020-01-28,1450.5
2020-01-29,1456.7
2020-01-30,1454.25
2020-01-31,1432.78
2020-02-03,1482.6
2020-02-04,1445.41
2020-02-05,1446.05
2020-02-06,1475.97
2020-02-07,1479.11
2020-02-10,1508.66
2020-02-11,1510.06
2020-02-12,1518.63
2020-02-13,1513.39
2020-02-14,1518.73
2020-02-18,1519.44
2020-02-19,1524.87
2020-02-20,1516.99
2020-02-21,1483.46
2020-02-24,1419.86
2020-02-25,1386.32
2020-02-26,1390.47
2020-02-27,1314.95
2020-02-28,1339.25
2020-03-02,1386.32
2020-03-03,1337.72
2020-03-04,1381.6
2020-03-05,1314.76
2020-03-06,1295.74
2020-03-09,1215.79
2020-03-10,1275.17
2020-03-11,1210.9
2020-03-12,1111.55
2020-03-13,1214.27
2020-03-16,1073.0
2020-03-17,1118.06
2020-03-18,1091.19
2020-03-19,1111.67
2020-03-20,1068.21
2020-03-23,1054.13
2020-03-24,1130.01
2020-03-25,1101.62
2020-03-26,1162.92
2020-03-27,1110.26
2020-03-30,1146.31
2020-03-31,1161.95
2020-04-01,1102.1
2020-04-02,1117.03
2020-04-03,1092.7
2020-04-06,1183.19
2020-04-07,1182.56
2020-04-08,1207.0
2020-04-09,1206.57
2020-04-13,1210.41
2020-04-14,1265.23
2020-04-15,1257.3
2020-04-16,1257.43
2020-04-17,1279.0
2020-04-20,1261.15
2020-04-21,1212.16
2020-04-22,1258.41
2020-04-23,1271.17
2020-04-24,1276.6
2020-04-27,1270.86
2020-04-28,1232.59
2020-04-29,1342.18
2020-04-30,1346.7
2020-05-01,1317.32
2020-05-04,1322.9
2020-05-05,1349.02
2020-05-06,1345.43
2020-05-07,1369.28
2020-05-08,1384.34
2020-05-11,1403.59
2020-05-12,1375.18
2020-05-13,1348.33
2020-05-14,1356.86
2020-05-15,1373.06
2020-05-18,1385.18
2020-05-19,1374.4
2020-05-20,1409.16
2020-05-21,1406.75
2020-05-22,1413.24
2020-05-26,1421.37
2020-05-27,1420.28
2020-05-28,1418.24
2020-05-29,1433.52
2020-06-01,1434.87
2020-06-02,1442.31
2020-06-03,1439.25
2020-06-04,1414.3
2020-06-05,1440.02
2020-06-08,1448.04
2020-06-09,1452.08
2020-06-10,1464.7
2020-06-11,1401.9
2020-06-12,1412.92
2020-06-15,1420.74
2020-06-16,1446.47
2020-06-17,1452.54
2020-06-18,1434.12
2020-06-19,1424.64
2020-06-22,1450.66
2020-06-23,1463.98
2020-06-24,1432.7
2020-06-25,1441.1
2020-06-26,1362.54
2020-06-29,1397.17
2020-06-30,1418.05
2020-07-01,1442.0
2020-07-02,1469.93
2020-07-06,1499.65
2020-07-07,1489.92
2020-07-08,1503.6
2020-07-09,1518.66
2020-07-10,1539.01
2020-07-13,1512.23
2020-07-14,1520.86
2020-07-15,1516.88
2020-07-16,1514.92
2020-07-17,1516.85
2020-07-20,1563.84
2020-07-21,1555.92
2020-07-22,1564.85
2020-07-23,1516.75
2020-07-24,1508.21
2020-07-27,1529.43
2020-07-28,1503.65
2020-07-29,1523.51
2020-07-30,1538.37
2020-07-31,1487.95
2020-08-03,1482.76
2020-08-04,1473.3
2020-08-05,1479.09
2020-08-06,1504.95
2020-08-07,1498.37
2020-08-10,1496.82
2020-08-11,1480.54
2020-08-12,1507.24
2020-08-13,1516.65
2020-08-14,1504.63
2020-08-17,1516.24
2020-08-18,1555.78
2020-08-19,1544.61
2020-08-20,1576.25
2020-08-21,1575.57
2020-08-24,1585.15
2020-08-25,1605.85
2020-08-26,1644.13
2020-08-27,1628.52
2020-08-28,1639.43
2020-08-31,1629.53
2020-09-01,1655.08
2020-09-02,1717.39
2020-09-03,1629.51
2020-09-04,1581.21
2020-09-08,1523.6
2020-09-09,1547.23
2020-09-10,1526.05
2020-09-11,1515.76
2020-09-14,1508.83
2020-09-15,1535.12
2020-09-16,1512.09
2020-09-17,1487.04
2020-09-18,1451.09
2020-09-21,1430.14
2020-09-22,1459.82
2020-09-23,1409.39
2020-09-24,1422.86
2020-09-25,1439.06
2020-09-28,1458.66
2020-09-29,1466.02
2020-09-30,1465.6
2020-10-01,1487.9
2020-10-02,1455.6
2020-10-05,1482.83
2020-10-06,1451.02
2020-10-07,1459.14
2020-10-08,1483.43
2020-10-09,1510.45
2020-10-12,1564.59
2020-10-13,1567.07
2020-10-14,1563.44
2020-10-15,1555.47
2020-10-16,1567.7
2020-10-19,1529.95
2020-10-20,1551.08
2020-10-21,1585.99
2020-10-22,1606.66
2020-10-23,1632.98
2020-10-26,1584.29
2020-10-27,1598.88
2020-10-28,1510.8
2020-10-29,1556.88
2020-10-30,1616.11
2020-11-02,1624.32
2020-11-03,1645.66
2020-11-04,1745.85
2020-11-05,1762.5
2020-11-06,1759.73
2020-11-09,1761.42
2020-11-10,1737.72
2020-11-11,1747.23
2020-11-12,1742.82
2020-11-13,1772.26
2020-11-16,1774.03
2020-11-17,1761.66
2020-11-18,1740.64
2020-11-19,1758.57
2020-11-20,1736.38
2020-11-23,1727.56
2020-11-24,1763.9
2020-11-25,1764.13
2020-11-27,1787.02
2020-11-30,1754.4
2020-12-01,1795.36
2020-12-02,1824.97
2020-12-03,1821.84
2020-12-04,1823.76
2020-12-07,1817.03
2020-12-08,1811.33
2020-12-09,1777.86
2020-12-10,1767.65
2020-12-11,1774.8
2020-12-14,1752.26
2020-12-15,1761.08
2020-12-16,1757.19
2020-12-17,1740.51
2020-12-18,1726.22
2020-12-21,1734.56
2020-12-22,1720.22
2020-12-23,1728.23
2020-12-24,1734.16
2020-12-28,1773.96
2020-12-29,1757.76
2020-12-30,1736.25
2020-12-31,1752.64
2021-01-04,1726.13
2021-01-05,1740.05
2021-01-06,1722.88
2021-01-07,1774.34
2021-01-08,1797.83
2021-01-11,1756.29
2021-01-12,1737.43
2021-01-13,1747.25
2021-01-14,1730.92
2021-01-15,1727.62
2021-01-19,1784.47
2021-01-20,1880.07
2021-01-21,1884.15
2021-01-22,1892.56
2021-01-25,1894.28
2021-01-26,1907.95
2021-01-27,1818.94
2021-01-28,1853.2
2021-01-29,1827.36
2021-02-01,1893.07
2021-02-02,1919.12
2021-02-03,2058.88
2021-02-04,2053.63
2021-02-05,2088.83
2021-02-08,2084.52
2021-02-09,2075.39
2021-02-10,2086.48
2021-02-11,2088.75
2021-02-12,2095.03
2021-02-16,2110.7
2021-02-17,2118.62
2021-02-18,2105.81
2021-02-19,2088.81
2021-02-22,2054.26
2021-02-23,2060.12
2021-02-24,2083.81
2021-02-25,2015.95
2021-02-26,2021.91
2021-03-01,2069.66
2021-03-02,2064.48
2021-03-03,2011.41
2021-03-04,2033.93
2021-03-05,2097.07
2021-03-08,2007.5
2021-03-09,2040.36
2021-03-10,2036.19
2021-03-11,2100.54
2021-03-12,2050.0
2021-03-15,2054.44
2021-03-16,2083.89
2021-03-17,2082.22
2021-03-18,2021.34
2021-03-19,2026.96
2021-03-22,2030.69
2021-03-23,2041.33
2021-03-24,2032.53
2021-03-25,2032.46
2021-03-26,2024.73
2021-03-29,2045.79
2021-03-30,2046.47
2021-03-31,2062.52
2021-04-01,2129.78
2021-04-05,2218.96
2021-04-06,2209.26
2021-04-07,2239.03
2021-04-08,2250.43
2021-04-09,2270.67
2021-04-12,2244.62
2021-04-13,2254.43
2021-04-14,2241.91
2021-04-15,2285.25
2021-04-16,2282.75
2021-04-19,2289.76
2021-04-20,2279.01
2021-04-21,2278.35
2021-04-22,2252.52
2021-04-23,2299.93
2021-04-26,2309.93
2021-04-27,2290.98
2021-04-28,2359.04
2021-04-29,2392.76
2021-04-30,2353.5
2021-05-03,2343.08
2021-05-04,2306.83
2021-05-05,2314.77
2021-05-06,2337.35
2021-05-07,2351.93
2021-05-10,2291.75
2021-05-11,2270.06
2021-05-12,2200.25
2021-05-13,2229.04
2021-05-14,2278.38
2021-05-17,2288.92
2021-05-18,2262.47
2021-05-19,2271.5
2021-05-20,2306.95
2021-05-21,2294.13
2021-05-24,2361.04
2021-05-25,2362.87
2021-05-26,2380.31
2021-05-27,2362.68
2021-05-28,2356.85
2021-06-01,2381.18
2021-06-02,2370.59
2021-06-03,2347.58
2021-06-04,2393.57
2021-06-07,2402.3
2021-06-08,2398.44
2021-06-09,2407.94
2021-06-10,2435.13
2021-06-11,2430.2
2021-06-14,2448.91
2021-06-15,2428.39
2021-06-16,2415.45
2021-06-17,2434.87
2021-06-18,2402.22
2021-06-21,2436.25
2021-06-22,2446.61
2021-06-23,2442.54
2021-06-24,2450.0
2021-06-25,2450.17
2021-06-28,2450.72
2021-06-29,2445.45
2021-06-30,2441.79
2021-07-01,2448.89
2021-07-02,2505.15
2021-07-06,2523.8
2021-07-07,2529.48
2021-07-08,2500.88
2021-07-09,2510.37
2021-07-12,2539.51
2021-07-13,2546.83
2021-07-14,2564.74
2021-07-15,2540.1
2021-07-16,2539.4
2021-07-19,2491.56
2021-07-20,2524.19
2021-07-21,2550.98
2021-07-22,2568.43
2021-07-23,2660.3
2021-07-26,2680.7
2021-07-27,2638.0
2021-07-28,2721.88
2021-07-29,2715.55
2021-07-30,2694.53
2021-08-02,2697.09
2021-08-03,2712.6
2021-08-04,2702.51
2021-08-05,2725.03
2021-08-06,2714.77
2021-08-09,2738.26
2021-08-10,2736.14
2021-08-11,2725.58
2021-08-12,2743.88
2021-08-13,2754.55
2021-08-16,2766.19
2021-08-17,2733.23
2021-08-18,2708.98
2021-08-19,2713.6
2021-08-20,2748.59
2021-08-23,2800.83
2021-08-24,2825.23
2021-08-25,2841.58
2021-08-26,2828.81
2021-08-27,2880.08
2021-08-30,2891.81
2021-08-31,2893.95
2021-09-01,2904.31
2021-09-02,2865.74
2021-09-03,2874.79
2021-09-07,2885.61
2021-09-08,2873.82
2021-09-09,2870.82
2021-09-10,2817.52
2021-09-13,2846.65
2021-09-14,2850.89
2021-09-15,2888.59
2021-09-16,2872.2
2021-09-17,2816.0
2021-09-20,2774.39
2021-09-21,2780.66
2021-09-22,2805.67
2021-09-23,2824.32
2021-09-24,2844.3
2021-09-27,2821.44
2021-09-28,2716.6
2021-09-29,2687.07
2021-09-30,2673.52
2021-10-01,2730.86
2021-10-04,2673.19
2021-10-05,2720.46
2021-10-06,2751.3
2021-10-07,2784.5
2021-10-08,2795.71
2021-10-11,2778.28
2021-10-12,2728.98
2021-10-13,2751.64
2021-10-14,2823.02
2021-10-15,2827.36
2021-10-18,2855.56
2021-10-19,2864.74
2021-10-20,2835.38
2021-10-21,2837.72
2021-10-22,2751.33
2021-10-25,2748.94
2021-10-26,2786.17
2021-10-27,2924.35
2021-10-28,2916.98
2021-10-29,2960.92
2021-11-01,2869.94
2021-11-02,2908.65
2021-11-03,2931.96
2021-11-04,2965.35
2021-11-05,2977.04
2021-11-08,2980.62
2021-11-09,2978.37
2021-11-10,2917.87
2021-11-11,2915.33
2021-11-12,2973.56
2021-11-15,2969.04
2021-11-16,2957.52
2021-11-17,2960.94
2021-11-18,2996.77
2021-11-19,2978.53
2021-11-22,2926.04
2021-11-23,2915.64
2021-11-24,2922.4
2021-11-26,2843.66
2021-11-29,2910.61
2021-11-30,2837.95
2021-12-01,2821.03
2021-12-02,2859.32
2021-12-03,2840.03
2021-12-06,2863.1
2021-12-07,2945.39
2021-12-08,2963.73
2021-12-09,2952.77
2021-12-10,2960.03
2021-12-13,2916.53
2021-12-14,2878.14
2021-12-15,2928.82
2021-12-16,2888.9
2021-12-17,2834.5
2021-12-20,2832.14
2021-12-21,2869.45
2021-12-22,2928.3
2021-12-23,2938.33
2021-12-27,2958.13
2021-12-28,2933.74
2021-12-29,2933.1
2021-12-30,2924.01
2021-12-31,2897.04
2022-01-03,2899.83
2022-01-04,2887.99
2022-01-05,2755.5
2022-01-06,2754.95
2022-01-07,2740.34
2022-01-10,2773.39
2022-01-11,2794.72
2022-01-12,2828.61
2022-01-13,2771.74
2022-01-14,2789.61
2022-01-18,2719.96
2022-01-19,2702.33
2022-01-20,2666.15
2022-01-21,2607.03
2022-01-24,2616.08
2022-01-25,2538.7
2022-01-26,2584.66
2022-01-27,2580.1
2022-01-28,2667.02
2022-01-31,2706.07
2022-02-01,2752.88
2022-02-02,2960.0
2022-02-03,2861.8
2022-02-04,2865.86
2022-02-07,2784.02
2022-02-08,2787.98
2022-02-09,2831.84
2022-02-10,2772.4
2022-02-11,2685.65
2022-02-14,2710.52
2022-02-15,2732.17
2022-02-16,2754.76
2022-02-17,2650.78
2022-02-18,2608.06
2022-02-22,2596.27
2022-02-23,2551.76
2022-02-24,2653.82
2022-02-25,2689.19
2022-02-28,2701.14
2022-03-01,2681.23
2022-03-02,2691.43
2022-03-03,2677.99
2022-03-04,2638.13
2022-03-07,2527.57
2022-03-08,2542.09
2022-03-09,2668.4
2022-03-10,2648.59
2022-03-11,2597.41
2022-03-14,2519.02
2022-03-15,2583.96
2022-03-16,2665.61
2022-03-17,2676.78
2022-03-18,2722.51
2022-03-21,2722.03
2022-03-22,2797.36
2022-03-23,2765.51
2022-03-24,2831.44
2022-03-25,2833.46
2022-03-28,2829.11
2022-03-29,2850.11
2022-03-30,2838.77
2022-03-31,2781.35
2022-04-01,2803.01
2022-04-04,2859.43
2022-04-05,2811.82
2022-04-06,2730.96
2022-04-07,2717.77
2022-04-08,2665.75
2022-04-11,2576.47
2022-04-12,2554.29
2022-04-13,2597.88
2022-04-14,2534.6
2022-04-18,2553.53
2022-04-19,2600.18
2022-04-20,2560.8
2022-04-21,2496.29
2022-04-22,2392.71
2022-04-25,2461.48
2022-04-26,2373.0
2022-04-27,2285.89
2022-04-28,2370.45
2022-04-29,2282.19
2022-05-02,2331.66
2022-05-03,2346.68
2022-05-04,2445.22
2022-05-05,2330.11
2022-05-06,2314.93
2022-05-09,2250.22
2022-05-10,2287.9
2022-05-11,2272.05
2022-05-12,2256.88
2022-05-13,2321.01
2022-05-16,2288.9
2022-05-17,2329.46
2022-05-18,2237.99
2022-05-19,2207.68
2022-05-20,2178.16
2022-05-23,2229.76
2022-05-24,2119.4
2022-05-25,2116.1
2022-05-26,2155.85
2022-05-27,2246.33
2022-05-31,2275.24
2022-06-01,2277.84
2022-06-02,2352.45
2022-06-03,2290.82
2022-06-06,2336.41
2022-06-07,2342.99
2022-06-08,2343.88
2022-06-09,2296.71
2022-06-10,2223.23
2022-06-13,2127.85
2022-06-14,2134.31
2022-06-15,2195.29
2022-06-16,2120.67
2022-06-17,2142.87
2022-06-21,2230.88
2022-06-22,2229.75
2022-06-23,2244.84
2022-06-24,2359.5
2022-06-27,2316.67
2022-06-28,2240.15
2022-06-29,2234.03
2022-06-30,2179.26
2022-07-01,2174.75
2022-07-05,2265.26
2022-07-06,2291.44
2022-07-07,2375.66
2022-07-08,2387.07
2022-07-11,2313.53
2022-07-12,2280.41
2022-07-13,2227.07
2022-07-14,2207.35
2022-07-15,2235.55
2022-07-18,109.03
2022-07-19,113.81
2022-07-20,113.9
2022-07-21,114.34
2022-07-22,107.9
2022-07-25,107.51
2022-07-26,105.02
2022-07-27,113.06
2022-07-28,114.22
2022-07-29,116.32
2022-08-01,114.86
2022-08-02,115.13
2022-08-03,118.08
2022-08-04,118.19
2022-08-05,117.47
2022-08-08,117.3
2022-08-09,116.63
2022-08-10,119.7
2022-08-11,118.84
2022-08-12,121.68
2022-08-15,122.08
2022-08-16,121.7
2022-08-17,119.55
2022-08-18,120.17
2022-08-19,117.21
2022-08-22,114.24
2022-08-23,113.86
2022-08-24,113.69
2022-08-25,116.65
2022-08-26,110.34
2022-08-29,109.42
2022-08-30,108.94
2022-08-31,108.22
2022-09-01,109.74
2022-09-02,107.85
2022-09-06,106.81
2022-09-07,109.45
2022-09-08,108.38
2022-09-09,110.65
2022-09-12,110.86
2022-09-13,104.32
2022-09-14,105.0
2022-09-15,102.91
2022-09-16,102.8
2022-09-19,103.07
2022-09-20,101.14
2022-09-21,99.28
2022-09-22,100.14
2022-09-23,98.74
2022-09-26,98.17
2022-09-27,97.5
2022-09-28,100.05
2022-09-29,97.42
2022-09-30,95.65
2022-10-03,98.64
2022-10-04,101.64
2022-10-05,101.43
2022-10-06,101.42
2022-10-07,98.68
2022-10-10,97.86
2022-10-11,97.18
2022-10-12,97.56
2022-10-13,99.06
2022-10-14,96.56
2022-10-17,99.97
2022-10-18,100.77
2022-10-19,99.63
2022-10-20,99.97
2022-10-21,101.13
2022-10-24,102.52
2022-10-25,104.48
2022-10-26,94.93
2022-10-27,92.22
2022-10-28,96.29
2022-10-31,94.51
2022-11-01,90.47
2022-11-02,86.97
2022-11-03,83.43
2022-11-04,86.58
2022-11-07,88.49
2022-11-08,88.9
2022-11-09,87.32
2022-11-10,93.94
2022-11-11,96.41
2022-11-14,95.7
2022-11-15,98.44
2022-11-16,98.85
2022-11-17,98.36
2022-11-18,97.43
2022-11-21,95.6
2022-11-22,97.05
2022-11-23,98.46
2022-11-25,97.46
2022-11-28,96.05
2022-11-29,95.19
2022-11-30,100.99
2022-12-01,100.99
2022-12-02,100.44
2022-12-05,99.48
2022-12-06,96.98
2022-12-07,94.94
2022-12-08,93.71
2022-12-09,92.83
2022-12-12,93.31
2022-12-13,95.63
2022-12-14,95.07
2022-12-15,90.86
2022-12-16,90.26
2022-12-19,88.44
2022-12-20,89.02
2022-12-21,89.58
2022-12-22,87.76
2022-12-23,89.23
2022-12-27,87.39
2022-12-28,86.02
2022-12-29,88.45
2022-12-30,88.23
2023-01-03,89.12
2023-01-04,88.08
2023-01-05,86.2
2023-01-06,87.34
2023-01-09,88.02
2023-01-10,88.42
2023-01-11,91.52
2023-01-12,91.13
2023-01-13,92.12
2023-01-17,91.29
2023-01-18,91.12
2023-01-19,93.05
2023-01-20,98.02
2023-01-23,99.79
2023-01-24,97.7
2023-01-25,95.22
2023-01-26,97.52
2023-01-27,99.37
2023-01-30,96.94
2023-01-31,98.84
2023-02-01,100.43
2023-02-02,107.74
2023-02-03,104.78
2023-02-06,102.9
2023-02-07,107.64
2023-02-08,99.37
2023-02-09,95.01
2023-02-10,94.57
2023-02-13,94.61
2023-02-14,94.68
2023-02-15,96.94
2023-02-16,95.51
2023-02-17,94.35
2023-02-21,91.79
2023-02-22,91.65
2023-02-23,90.89
2023-02-24,89.13
2023-02-27,89.87
2023-02-28,90.06
2023-03-01,90.36
2023-03-02,92.0
2023-03-03,93.65
2023-03-06,95.13
2023-03-07,93.86
2023-03-08,94.25
2023-03-09,92.32
2023-03-10,90.63
2023-03-13,91.11
2023-03-14,93.97
2023-03-15,96.11
2023-03-16,100.32
2023-03-17,101.62
2023-03-20,101.22
2023-03-21,104.92
2023-03-22,103.37
2023-03-23,105.6
2023-03-24,105.44
2023-03-27,102.46
2023-03-28,101.03
2023-03-29,101.39
2023-03-30,100.89
2023-03-31,103.73
2023-04-03,104.36
2023-04-04,104.72
2023-04-05,104.47
2023-04-06,108.42
2023-04-10,106.44
2023-04-11,105.35
2023-04-12,104.64
2023-04-13,107.43
2023-04-14,108.87
2023-04-17,105.97
2023-04-18,104.5
2023-04-19,104.18
2023-04-20,105.29
2023-04-21,105.41
2023-04-24,105.97
2023-04-25,103.85
2023-04-26,103.71
2023-04-27,107.59
2023-04-28,107.34
2023-05-01,107.2
2023-05-02,105.32
2023-05-03,105.41
2023-05-04,104.69
2023-05-05,105.57
2023-05-08,107.77
2023-05-09,107.35
2023-05-10,111.75
2023-05-11,116.57
2023-05-12,117.51
2023-05-15,116.51
2023-05-16,119.51
2023-05-17,120.84
2023-05-18,122.83
2023-05-19,122.76
2023-05-22,125.05
2023-05-23,122.56
2023-05-24,120.9
2023-05-25,123.48
2023-05-26,124.61
2023-05-30,123.67
2023-05-31,122.87
2023-06-01,123.72
2023-06-02,124.67
2023-06-05,126.01
2023-06-06,127.31
2023-06-07,122.5
2023-06-08,122.14
2023-06-09,122.23
2023-06-12,123.64
2023-06-13,123.83
2023-06-14,123.67
2023-06-15,125.09
2023-06-16,123.53
2023-06-20,123.1
2023-06-21,120.55
2023-06-22,123.15
2023-06-23,122.34
2023-06-26,118.34
2023-06-27,118.33
2023-06-28,120.18
2023-06-29,119.1
2023-06-30,119.7
2023-07-03,119.9
2023-07-05,121.75
2023-07-06,120.11
2023-07-07,119.48
2023-07-10,116.45
2023-07-11,117.14
2023-07-12,118.93
2023-07-13,124.54
2023-07-14,125.42
2023-07-17,124.65
2023-07-18,123.76
2023-07-19,122.03
2023-07-20,119.2
2023-07-21,120.02
2023-07-24,121.53
2023-07-25,122.21
2023-07-26,129.27
2023-07-27,129.4
2023-07-28,132.58
2023-07-31,132.72
2023-08-01,131.55
2023-08-02,128.38
2023-08-03,128.45
2023-08-04,128.11
2023-08-07,131.53
2023-08-08,131.4
2023-08-09,129.66
2023-08-10,129.69
2023-08-11,129.56
2023-08-14,131.33
2023-08-15,129.78
2023-08-16,128.7
2023-08-17,129.92
2023-08-18,127.46
2023-08-21,128.37
2023-08-22,129.08
2023-08-23,132.37
2023-08-24,129.78
2023-08-25,129.88
2023-08-28,131.01
2023-08-29,134.57
2023-08-30,135.88
2023-08-31,136.17
2023-09-01,135.66
2023-09-05,135.77
2023-09-06,134.46
2023-09-07,135.26
2023-09-08,136.38
2023-09-11,136.92
2023-09-12,135.34
2023-09-13,136.71
2023-09-14,138.1
2023-09-15,137.4
2023-09-18,138.21
2023-09-19,138.04
2023-09-20,133.74
2023-09-21,130.44
2023-09-22,130.25
2023-09-25,131.11
2023-09-26,128.565
2023-09-27,130.54
2023-09-28,132.31
2023-09-29,130.86
2023-10-02,134.17
2023-10-03,132.43
2023-10-04,135.24
2023-10-05,135.07
2023-10-06,137.58
2023-10-09,138.42
2023-10-10,138.06
2023-10-11,140.55
2023-10-12,138.97
2023-10-13,137.36
2023-10-16,139.095
2023-10-17,139.72
2023-10-18,137.96
2023-10-19,137.75
2023-10-20,135.6
2023-10-23,136.5
2023-10-24,138.81
2023-10-25,125.61
2023-10-26,122.28
2023-10-27,122.17
2023-10-30,124.46
2023-10-31,124.08
2023-11-01,126.45
2023-11-02,127.49
2023-11-03,129.1
2023-11-06,130.25
2023-11-07,130.97
2023-11-08,131.84
2023-11-09,130.24
2023-11-10,132.59
2023-11-13,132.09
2023-11-14,133.62
2023-11-15,134.62
2023-11-16,136.93
2023-11-17,135.31
2023-11-20,136.25
2023-11-21,136.97
2023-11-22,138.49
2023-11-24,136.69
2023-11-27,136.41
2023-11-28,137.2
2023-11-29,134.99
2023-11-30,132.53
2023-12-01,131.86
2023-12-04,129.27
2023-12-05,130.99
2023-12-06,130.02
2023-12-07,136.93
2023-12-08,134.99
2023-12-11,133.29
2023-12-12,132.52
2023-12-13,132.57
2023-12-14,131.94
2023-12-15,132.6
2023-12-18,135.8
2023-12-19,136.65
2023-12-20,138.34
2023-12-21,140.42
2023-12-22,141.49
2023-12-26,141.52
2023-12-27,140.37
2023-12-28,140.23
2023-12-29,139.69
2024-01-02,138.17
2024-01-03,138.92
2024-01-04,136.39
2024-01-05,135.73
2024-01-08,138.84
2024-01-09,140.95
2024-01-10,142.28
2024-01-11,142.08
2024-01-12,142.65
2024-01-16,142.49
2024-01-17,141.47
2024-01-18,143.48
2024-01-19,146.38
2024-01-22,145.99
2024-01-23,147.04
2024-01-24,148.7
2024-01-25,151.87
2024-01-26,152.185
2024-01-29,153.51
2024-01-30,151.46
2024-01-31,140.1
2024-02-01,141.16
2024-02-02,142.38
2024-02-05,143.68
2024-02-06,144.1
2024-02-07,145.54
2024-02-08,145.91
2024-02-09,149.0
2024-02-12,147.53
2024-02-13,145.14
2024-02-14,145.94
2024-02-15,142.77
2024-02-16,140.52
2024-02-20,141.12
2024-02-21,142.55
2024-02-22,144.09
2024-02-23,143.96
2024-02-26,137.57
2024-02-27,138.88
2024-02-28,136.38
2024-02-29,138.46
2024-03-01,137.14
2024-03-04,133.35
2024-03-05,132.67
2024-03-06,131.4
2024-03-07,134.38
2024-03-08,135.41
2024-03-11,137.67
2024-03-12,138.5
2024-03-13,139.79
2024-03-14,143.1
2024-03-15,141.18
2024-03-18,147.68
2024-03-19,147.03
2024-03-20,148.74
2024-03-21,147.6
2024-03-22,150.77
2024-03-25,150.07
2024-03-26,150.67
2024-03-27,150.87
2024-03-28,150.93
2024-04-01,155.49
2024-04-02,154.56
2024-04-03,154.92
2024-04-04,150.53
2024-04-05,152.5
2024-04-08,154.85
2024-04-09,156.6
2024-04-10,156.14
2024-04-11,159.41
2024-04-12,157.73
2024-04-15,154.86
2024-04-16,154.4
2024-04-17,155.47
2024-04-18,156.01
2024-04-19,154.09
2024-04-22,156.28
2024-04-23,158.26
2024-04-24,159.13
2024-04-25,156.0
2024-04-26,171.95
2024-04-29,166.15
2024-04-30,162.78
2024-05-01,163.86
2024-05-02,166.62
2024-05-03,167.24
2024-05-06,168.1
2024-05-07,171.25
2024-05-08,169.38
2024-05-09,169.96
2024-05-10,168.65
2024-05-13,169.14
2024-05-14,170.34
2024-05-15,172.51
2024-05-16,174.18
2024-05-17,176.06
2024-05-20,176.92
2024-05-21,177.85
2024-05-22,176.38
2024-05-23,173.55
2024-05-24,174.99
2024-05-28,176.4
2024-05-29,175.9
2024-05-30,172.11
2024-05-31,172.5
2024-06-03,173.17
2024-06-04,173.79
2024-06-05,175.41
2024-06-06,176.73
2024-06-07,174.46
2024-06-10,175.01
2024-06-11,176.62
2024-06-12,177.79
2024-06-13,175.16
2024-06-14,176.79
2024-06-17,177.24
2024-06-18,175.09
2024-06-20,176.3
2024-06-21,179.63
2024-06-24,179.22
2024-06-25,184.03
2024-06-26,183.88
2024-06-27,185.41
2024-06-28,182.15
2024-07-01,182.99
2024-07-02,185.24
2024-07-03,185.82
2024-07-05,190.6
2024-07-08,189.03
2024-07-09,188.98
2024-07-10,191.18
2024-07-11,185.57
2024-07-12,185.07
2024-07-15,186.53
2024-07-16,183.92
2024-07-17,181.02
2024-07-18,177.69
2024-07-19,177.66
2024-07-22,181.67
2024-07-23,181.79
2024-07-24,172.63
2024-07-25,167.28
2024-07-26,167.0
2024-07-29,169.53
2024-07-30,170.29
2024-07-31,171.54
2024-08-01,170.76
2024-08-02,166.66
2024-08-05,159.25
2024-08-06,158.29
2024-08-07,158.94
2024-08-08,162.03
2024-08-09,163.67
2024-08-12,162.29
2024-08-13,164.16
2024-08-14,160.37
2024-08-15,161.3
2024-08-16,162.96
2024-08-19,166.67
2024-08-20,167.18
2024-08-21,165.85
2024-08-22,163.8
2024-08-23,165.62
2024-08-26,166.16
2024-08-27,164.68
2024-08-28,162.85
2024-08-29,161.78
2024-08-30,163.38
2024-09-03,157.36
2024-09-04,156.45
2024-09-05,157.24
2024-09-06,150.92
2024-09-09,148.71
2024-09-10,148.66
2024-09-11,151.16
2024-09-12,154.69
2024-09-13,157.46
2024-09-16,158.06
2024-09-17,159.32
2024-09-18,159.81
2024-09-19,162.14
2024-09-20,163.59
2024-09-23,161.85
2024-09-24,162.29
2024-09-25,161.49
2024-09-26,162.73
2024-09-27,163.95
2024-09-30,165.85
2024-10-01,166.99
2024-10-02,165.86
2024-10-03,165.86
2024-10-04,167.06
2024-10-07,162.98
2024-10-08,164.38
2024-10-09,161.86
2024-10-10,162.08
2024-10-11,163.24
2024-10-14,164.96
2024-10-15,165.46
2024-10-16,165.16
